Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144456,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.89,1.61,1.41,1.90,0.16
MTR.0.95,1732144456,OK,foodora.hu,3,81.183.3.38,AS5483,0.00,10,0,2.39,2.58,2.39,3.12,0.21
MTR.0.95,1732144456,OK,foodora.hu,4,81.183.3.139,AS5483,0.00,10,0,2.87,2.64,2.41,2.95,0.16
MTR.0.95,1732144456,OK,foodora.hu,5,62.159.61.98,AS3320,0.00,10,0,7.88,8.01,7.55,8.77,0.39
MTR.0.95,1732144456,OK,foodora.hu,6,80.156.160.221,AS3320,0.00,10,0,7.38,7.22,6.93,7.64,0.23
MTR.0.95,1732144456,OK,foodora.hu,7,195.219.25.19,AS6453,0.00,10,0,7.37,7.72,7.37,8.17,0.26
MTR.0.95,1732144456,OK,foodora.hu,8,141.101.104.4,AS13335,0.00,10,0,7.87,9.68,7.66,23.49,4.86
MTR.0.95,1732144456,OK,foodora.hu,9,172.64.153.144,AS13335,0.00,10,0,7.34,7.28,6.99,7.64,0.23
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144516,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.15,0.16,0.12,0.20,0.02
MTR.0.95,1732144516,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.61,1.78,1.61,2.15,0.14
MTR.0.95,1732144516,OK,foodora.hu,3,81.183.0.37,AS5483,0.00,10,0,2.20,2.58,2.20,2.92,0.28
MTR.0.95,1732144516,OK,foodora.hu,4,81.183.3.83,AS5483,0.00,10,0,2.80,2.80,2.38,3.02,0.21
MTR.0.95,1732144516,OK,foodora.hu,5,80.156.161.104,AS3320,0.00,10,0,18.92,19.83,8.56,82.73,22.80
MTR.0.95,1732144516,OK,foodora.hu,6,217.239.40.138,AS3320,0.00,10,0,9.49,9.37,8.60,10.66,0.55
MTR.0.95,1732144516,OK,foodora.hu,7,80.156.160.221,AS3320,0.00,10,0,9.11,8.77,8.22,9.29,0.42
MTR.0.95,1732144516,OK,foodora.hu,8,195.219.25.15,AS6453,0.00,10,0,9.19,12.29,8.91,28.40,6.29
MTR.0.95,1732144516,OK,foodora.hu,9,172.68.48.12,AS13335,0.00,10,0,8.80,9.17,8.34,10.91,0.78
MTR.0.95,1732144516,OK,foodora.hu,10,104.18.34.112,AS13335,0.00,10,0,8.97,8.84,7.99,9.14,0.36
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144576,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.13,0.13,0.12,0.15,0.01
MTR.0.95,1732144576,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.91,1.61,1.45,1.91,0.14
MTR.0.95,1732144576,OK,foodora.hu,3,81.183.0.37,AS5483,0.00,10,0,2.49,2.50,2.18,2.75,0.18
MTR.0.95,1732144576,OK,foodora.hu,4,81.183.3.83,AS5483,0.00,10,0,2.60,2.75,2.60,2.92,0.11
MTR.0.95,1732144576,OK,foodora.hu,5,80.156.161.104,AS3320,0.00,10,0,8.71,13.81,8.71,55.05,14.50
MTR.0.95,1732144576,OK,foodora.hu,6,217.239.40.138,AS3320,0.00,10,0,9.29,9.20,8.83,9.86,0.31
MTR.0.95,1732144576,OK,foodora.hu,7,80.156.160.221,AS3320,0.00,10,0,9.38,8.70,8.09,9.38,0.39
MTR.0.95,1732144576,OK,foodora.hu,8,195.219.25.15,AS6453,0.00,10,0,9.43,14.78,8.80,29.19,8.10
MTR.0.95,1732144576,OK,foodora.hu,9,172.68.48.12,AS13335,0.00,10,0,9.06,9.54,8.78,13.25,1.34
MTR.0.95,1732144576,OK,foodora.hu,10,104.18.34.112,AS13335,0.00,10,0,9.09,8.89,8.73,9.09,0.12
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144636,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.18,0.16,0.12,0.31,0.05
MTR.0.95,1732144636,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.44,1.77,1.44,2.34,0.31
MTR.0.95,1732144636,OK,foodora.hu,3,81.183.3.38,AS5483,0.00,10,0,2.42,2.67,2.13,3.11,0.30
MTR.0.95,1732144636,OK,foodora.hu,4,81.183.3.139,AS5483,0.00,10,0,2.89,2.99,2.48,4.18,0.52
MTR.0.95,1732144636,OK,foodora.hu,5,62.159.61.98,AS3320,0.00,10,0,7.94,7.99,7.62,8.14,0.15
MTR.0.95,1732144636,OK,foodora.hu,6,80.156.160.221,AS3320,0.00,10,0,7.92,7.49,6.99,8.22,0.44
MTR.0.95,1732144636,OK,foodora.hu,7,195.219.25.19,AS6453,0.00,10,0,7.93,11.48,7.43,27.73,6.79
MTR.0.95,1732144636,OK,foodora.hu,8,141.101.104.4,AS13335,0.00,10,0,8.38,8.38,7.44,12.47,1.46
MTR.0.95,1732144636,OK,foodora.hu,9,172.64.153.144,AS13335,0.00,10,0,7.44,7.34,6.99,7.65,0.26
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144696,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.15,0.12,0.10,0.15,0.02
