Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144336,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.23,0.24,0.17,0.37,0.06
MTR.0.95,1732144336,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.83,1.90,1.83,1.99,0.06
MTR.0.95,1732144336,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.42,2.60,2.42,3.06,0.23
MTR.0.95,1732144336,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.50,2.93,2.50,6.08,1.10
MTR.0.95,1732144336,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,9.11,8.94,8.63,9.68,0.36
MTR.0.95,1732144336,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.21,9.20,8.78,9.42,0.23
MTR.0.95,1732144336,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.80,8.79,8.35,9.40,0.39
MTR.0.95,1732144336,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,8.95,9.27,8.92,11.09,0.66
MTR.0.95,1732144336,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.12,9.25,9.02,10.60,0.48
MTR.0.95,1732144336,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.81,8.87,8.66,9.18,0.20
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144396,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.22,0.23,0.13,0.35,0.07
MTR.0.95,1732144396,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,2.11,1.76,1.61,2.11,0.15
MTR.0.95,1732144396,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.14,2.50,2.14,2.77,0.22
MTR.0.95,1732144396,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.74,2.60,2.38,2.83,0.18
MTR.0.95,1732144396,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.86,8.82,8.51,9.20,0.22
MTR.0.95,1732144396,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,8.97,9.27,8.97,9.62,0.22
MTR.0.95,1732144396,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,9.10,8.66,8.18,9.22,0.39
MTR.0.95,1732144396,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.16,9.05,8.75,9.31,0.20
MTR.0.95,1732144396,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.42,17.09,8.82,62.62,16.82
MTR.0.95,1732144396,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.96,8.86,8.57,9.01,0.17
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144456,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.17,0.16,0.11,0.30,0.06
MTR.0.95,1732144456,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.74,1.86,1.74,2.41,0.20
MTR.0.95,1732144456,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.43,2.48,2.38,2.94,0.17
MTR.0.95,1732144456,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.54,2.61,2.46,3.02,0.21
MTR.0.95,1732144456,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,9.12,17.48,8.56,55.71,18.13
MTR.0.95,1732144456,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.78,9.23,8.70,9.78,0.33
MTR.0.95,1732144456,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,9.34,8.64,8.30,9.34,0.42
MTR.0.95,1732144456,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,24.30,11.89,8.89,24.30,5.63
MTR.0.95,1732144456,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,37.12,12.25,8.99,37.12,8.81
MTR.0.95,1732144456,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,9.22,8.81,8.59,9.22,0.26
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144516,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.18,0.16,0.09,0.21,0.04
MTR.0.95,1732144516,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.57,1.82,1.55,2.17,0.26
MTR.0.95,1732144516,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.66,2.41,2.13,2.79,0.27
MTR.0.95,1732144516,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.76,2.57,2.32,2.83,0.23
MTR.0.95,1732144516,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.83,20.46,8.83,61.56,19.52
MTR.0.95,1732144516,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.45,9.33,8.98,10.02,0.33
MTR.0.95,1732144516,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,9.05,8.83,8.59,9.14,0.23
MTR.0.95,1732144516,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.72,11.56,8.80,19.81,4.31
MTR.0.95,1732144516,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.29,9.46,8.90,10.82,0.50
MTR.0.95,1732144516,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.92,8.88,8.43,9.01,0.16
